regionID,constellationID,solarSystemID,solarSystemName,security,factionID
10000013,20000163,30001109,1-EVAX,-0.529568725,None
10000013,20000163,30001110,I8-AJY,-0.681962798,None
10000013,20000163,30001111,6-WMKE,-0.707440162,None
10000013,20000163,30001112,J-Z8C2,-0.671650986,None
10000013,20000163,30001113,XTVZ-E,-0.497393435,None
10000013,20000163,30001114,APES-G,-0.711115778,None
10000013,20000163,30001115,B2J-5N,-0.593811133,None
10000013,20000163,30001116,2Z-HPQ,-0.642095218,None
10000013,20000164,30001117,NBW-GD,-0.690376019,None
10000013,20000164,30001118,YM-SRU,-0.787159466,None
10000013,20000164,30001119,LO5-LN,-0.610728806,None
10000013,20000164,30001120,06-70G,-0.560101029,None
10000013,20000164,30001121,UYG-YX,-0.402104664,None
10000013,20000164,30001122,GL6S-2,-0.43400065,None
10000013,20000164,30001123,RUF3-O,-0.589306653,None
10000013,20000164,30001124,C-NMG9,-0.63706868,None
10000013,20000164,30001125,P3X-TN,-0.857434744,None
10000013,20000165,30001126,N6NK-J,-0.234595362,None
10000013,20000165,30001127,TP-APY,-0.280661083,None
10000013,20000165,30001128,9NI-FW,-0.649618518,None
10000013,20000165,30001129,H-EBQG,-0.636804573,None
10000013,20000165,30001130,DOA-YU,-0.139966187,None
10000013,20000165,30001131,ZOPZ-6,-0.079368838,None
10000013,20000166,30001132,863P-X,-0.14380981,None
10000013,20000166,30001133,ZO-YJZ,-0.182833283,None
10000013,20000166,30001134,6A-FUY,-0.171233258,None
10000013,20000166,30001135,HG-YEQ,-0.070992484,None
10000013,20000166,30001136,2FL-5W,-0.024806668,None
10000013,20000166,30001137,QSCO-D,-0.121956325,None
10000013,20000166,30001138,RXTY-4,-0.181599372,None
10000013,20000166,30001139,RSE-PT,-0.051794858,None
10000013,20000167,30001140,WVJU-4,-0.148919604,None
10000013,20000167,30001141,7T-0QS,-0.157806666,None
10000013,20000167,30001142,RWML-A,-0.157313685,None
10000013,20000167,30001143,V-JCJS,-0.097784128,None
10000013,20000167,30001144,8C-VE3,-0.182605005,None
10000013,20000167,30001145,S5W-1Z,-0.03469689,None
10000013,20000167,30001146,IL-OL1,-0.116896985,None
10000013,20000168,30001147,POQP-K,-0.122172665,None
10000013,20000168,30001148,FO9-FZ,-0.120930519,None
10000013,20000168,30001149,4QY-NT,-0.10456241,None
10000013,20000168,30001150,0-N1BJ,-0.130790306,None
10000013,20000168,30001151,T-8GWA,-0.132714737,None
10000013,20000168,30001152,UW-6MW,-0.183174243,None
10000014,20000169,30001153,F9E-KX,-0.253848032,None
10000014,20000169,30001154,9KOE-A,-0.047011727,None
10000014,20000169,30001155,U-QVWD,-0.070598405,None
10000014,20000169,30001156,B-3QPD,-0.075743375,None
10000014,20000169,30001157,36N-HZ,-0.06173274,None
10000014,20000169,30001158,SV5-8N,-0.206793391,None
10000014,20000169,30001159,HY-RWO,-0.075785132,None
10000014,20000169,30001160,WD-VTV,-0.085439295,None
10000014,20000169,30001161,HED-GP,-0.146322221,None
10000014,20000169,30001162,V-3YG7,-0.08211144,None
10000014,20000170,30001163,QSM-LM,-0.055183853,None
10000014,20000170,30001164,KDF-GY,-0.10768789,None
10000014,20000170,30001165,QBQ-RF,-0.046595015,None
10000014,20000170,30001166,9-8GBA,-0.138827267,None
10000014,20000170,30001167,6-K738,-0.054896906,None
10000014,20000170,30001168,ZXIC-7,-0.106447996,None
10000014,20000170,30001169,2J-WJY,-0.051009634,None
10000014,20000171,30001170,1P-WGB,-0.108843193,None
10000014,20000171,30001171,F4R2-Q,-0.166850154,None
10000014,20000171,30001172,K0CN-3,-0.107577837,None
10000014,20000171,30001173,WLAR-J,-0.301717745,None
10000014,20000171,30001174,L7XS-5,-0.154588492,None
10000014,20000171,30001175,VA6-DR,-0.123047248,None
10000014,20000172,30001176,S-U2VD,-0.095496355,None
10000014,20000172,30001177,GE-94X,-0.152830687,None
10000014,20000172,30001178,GMLH-K,-0.060582591,None
10000014,20000172,30001179,W9-DID,-0.35357106,None
10000014,20000172,30001180,KW-I6T,-0.225284022,None
10000014,20000172,30001181,EX-0LQ,-0.143465677,None
10000014,20000173,30001182,MB-NKE,-0.453532237,None
10000014,20000173,30001183,G-7WUF,-0.534772269,None
10000014,20000173,30001184,6-MM99,-0.474130287,None
10000014,20000173,30001185,JBY6-F,-0.517700217,None
10000014,20000173,30001186,FZ-6A5,-0.366423414,None
10000014,20000173,30001187,RNF-YH,-0.65147565,None
10000014,20000174,30001188,I-8D0G,-0.060385985,None
10000014,20000174,30001189,R-K4QY,-0.043476911,None
10000014,20000174,30001190,JWZ2-V,-0.051523879,None
10000014,20000174,30001191,OGL8-Q,-0.046255115,None
10000014,20000174,30001192,GJ0-OJ,-0.049050646,None
10000014,20000174,30001193,A-803L,-0.042076845,None
10000014,20000174,30001194,WQH-4K,-0.064407368,None
10000014,20000174,30001195,J-ODE7,-0.039981044,None
10000014,20000174,30001196,Q-S7ZD,-0.032710005,None
10000014,20000174,30001197,6X7-JO,-0.065348821,None
10000014,20000175,30001198,GE-8JV,-0.209422965,None
10000014,20000175,30001199,3-OKDA,-0.169150429,None
10000014,20000175,30001200,3GD6-8,-0.215252214,None
10000014,20000175,30001201,4M-HGL,-0.168030763,None
10000014,20000175,30001202,MY-W1V,-0.086079587,None
10000014,20000175,30001203,AX-DOT,-0.256979133,None
10000014,20000175,30001204,YHN-3K,-0.123621081,None
10000014,20000176,30001205,CB4-Q2,-0.205271736,None
10000014,20000176,30001206,CBL-XP,-0.284195873,None
10000014,20000176,30001207,WJ-9YO,-0.217576135,None
10000014,20000176,30001208,UQ-PWD,-0.33615481,None
10000014,20000176,30001209,N-8BZ6,-0.151577013,None
10000014,20000176,30001210,A-VILQ,-0.082278913,None
10000014,20000176,30001211,X3FQ-W,-0.092574545,None
10000014,20000176,30001212,3-SFWG,-0.075397222,None
10000014,20000177,30001213,MUXX-4,-0.361386848,None
10000014,20000177,30001214,E1-4YH,-0.55996895,None
10000014,20000177,30001215,B-XJX4,-0.676332771,None
10000014,20000177,30001216,AOK-WQ,-0.712912738,None
10000014,20000177,30001217,E3-SDZ,-0.756952655,None
10000014,20000177,30001218,7LHB-Z,-0.607210668,None
10000014,20000178,30001219,8B-2YA,-0.076958168,None
10000014,20000178,30001220,SNFV-I,-0.087070571,None
10000014,20000178,30001221,HP-64T,-0.091246297,None
10000014,20000178,30001222,V2-VC2,-0.114298965,None
10000014,20000178,30001223,L-B55M,-0.147160337,None
10000014,20000178,30001224,CX65-5,-0.089751614,None
10000014,20000178,30001225,JA-O6J,-0.110487085,None
10000014,20000179,30001226,ZQ-Z3Y,-0.094707159,None
10000014,20000179,30001227,G-AOTH,-0.135772095,None
10000014,20000179,30001228,TA3T-3,-0.14519977,None
10000014,20000179,30001229,E-YJ8G,-0.123014699,None
10000014,20000179,30001230,J6QB-P,-0.189852129,None
10000014,20000179,30001231,KA6D-K,-0.24381263,None
10000014,20000180,30001232,7MD-S1,-0.215805678,None
10000014,20000180,30001233,ERVK-P,-0.281191285,None
10000014,20000180,30001234,UL-7I8,-0.302749365,None
10000014,20000180,30001235,BR-N97,-0.251103692,None
10000014,20000180,30001236,IS-R7P,-0.144608307,None
10000014,20000180,30001237,S25C-K,-0.267336931,None
10000014,20000181,30001238,K717-8,-0.247941371,None
10000014,20000181,30001239,NH-1X6,-0.242856892,None
10000014,20000181,30001240,KH0Z-0,-0.180913657,None
10000014,20000181,30001241,5-N2EY,-0.213176833,None
10000014,20000181,30001242,KB-U56,-0.266734304,None
10000014,20000181,30001243,JGW-OT,-0.373970136,None
10000014,20000181,30001244,UCG4-B,-0.49538189,None
10000014,20000181,30001245,BUZ-DB,-0.528354197,None
10000014,20000182,30001246,QETZ-W,-0.404514618,None
10000014,20000182,30001247,WFC-MY,-0.456576913,None
10000014,20000182,30001248,Q-U96U,-0.496472707,None
10000014,20000182,30001249,X4-WL0,-0.50530028,None
10000014,20000182,30001250,W-MPTH,-0.624422709,None
10000014,20000182,30001251,4NBN-9,-0.630749404,None
10000014,20000182,30001252,EX6-AO,-0.531589818,None
10000014,20000182,30001253,CZK-ZQ,-0.660413304,None
10000014,20000183,30001254,CNC-4V,-0.709488059,None
10000014,20000183,30001255,Y-PNRL,-0.774770971,None
10000014,20000183,30001256,FAT-6P,-0.640413747,None
10000014,20000183,30001257,6BPS-T,-0.828767836,None
10000014,20000183,30001258,25S-6P,-0.949040217,None
10000014,20000183,30001259,RR-D05,-0.978185707,None
10000014,20000183,30001260,4-07MU,-1,None
10000015,20000184,30001261,Y-W1Q3,-0.160160433,500010
10000015,20000184,30001262,Y6-HPG,-0.113985437,500010
10000015,20000184,30001263,Z-GY5S,-0.113350308,500010
10000015,20000184,30001264,KK-L97,-0.119006881,500010
10000015,20000184,30001265,R-KZK7,-0.106761163,500010
10000015,20000184,30001266,9-R6GU,-0.098748834,500010
10000015,20000184,30001267,N-Q5PW,-0.166216452,500010
10000015,20000185,30001268,P-FSQE,-0.149703189,500010
10000015,20000185,30001269,H-PA29,-0.241053552,500010
10000015,20000185,30001270,1-Y6KI,-0.18059148,500010
10000015,20000185,30001271,YP-J33,-0.139471586,500010
10000015,20000185,30001272,D-8SI1,-0.12910803,500010
10000015,20000185,30001273,9-266Q,-0.250879384,500010
10000015,20000186,30001274,K3JR-J,-0.138659587,500010
10000015,20000186,30001275,CSOA-B,-0.152216756,500010
10000015,20000186,30001276,6W-HRH,-0.207624432,500010
10000015,20000186,30001277,N5Y-4N,-0.245204904,500010
10000015,20000186,30001278,MQFX-Q,-0.422913436,500010
10000015,20000186,30001279,9-8BL8,-0.497033372,500010
10000015,20000187,30001280,N6G-H3,-0.404284966,500010
10000015,20000187,30001281,3A1P-N,-0.878544361,500010
10000015,20000187,30001282,OZ-VAE,-0.309248984,500010
10000015,20000187,30001283,A-AFGR,-0.395258563,500010
10000015,20000187,30001284,92K-H2,-0.442065279,500010
10000015,20000187,30001285,AA-YRK,-0.412802155,500010
10000015,20000188,30001286,BV-1JG,-0.234010235,500010
10000015,20000188,30001287,0-BFTQ,-0.174388344,500010
10000015,20000188,30001288,SS-GED,-0.163631388,500010
10000015,20000188,30001289,AJCJ-1,-0.151169786,500010
10000015,20000188,30001290,6NJ8-V,-0.179320507,500010
10000015,20000188,30001291,Y-4CFK,-0.190475373,500010
10000015,20000189,30001292,HBD-CC,-0.122571473,500010
10000015,20000189,30001293,P-GKF5,-0.131429479,500010
10000015,20000189,30001294,E-7U8U,-0.133442574,500010
10000015,20000189,30001295,0-XIDJ,-0.119300773,500010
10000015,20000189,30001296,SBL5-R,-0.128037048,500010
10000015,20000189,30001297,O-TVTD,-0.097938092,500010
10000015,20000189,30001298,8CIX-S,-0.089061396,500010
10000015,20000189,30001299,D-SKWC,-0.161060721,500010
10000015,20000190,30001300,4RX-EE,-0.162183539,500010
10000015,20000190,30001301,V3X-L8,-0.162482581,500010
10000015,20000190,30001302,N0C-UN,-0.142043599,500010
10000015,20000190,30001303,VG-6CH,-0.148245217,500010
10000015,20000190,30001304,Z0-TJW,-0.157718955,500010
10000015,20000190,30001305,QHJ-FW,-0.172758191,500010
10000015,20000190,30001306,9IPC-E,-0.143936589,500010
10000015,20000190,30001307,EIV-1W,-0.190757775,500010
10000015,20000190,30001308,S-1ZXZ,-0.300786837,500010
10000015,20000191,30001309,N-5476,-0.355341276,500010
10000015,20000191,30001310,PZOZ-K,-0.395217507,500010
10000015,20000191,30001311,W3KK-R,-0.534679365,500010
10000015,20000191,30001312,92D-OI,-0.321984612,500010
10000015,20000191,30001313,EK2-ET,-0.332991194,500010
10000015,20000191,30001314,SE-SHZ,-0.472010076,500010
10000015,20000192,30001315,JURU-T,-0.122743321,500010
10000015,20000192,30001316,MC6-5J,-0.105155244,500010
10000015,20000192,30001317,65V-RH,-0.271742743,500010
10000015,20000192,30001318,4-7IL9,-0.101361987,500010
10000015,20000192,30001319,2PLH-3,-0.141818619,500010
10000015,20000192,30001320,RQ9-OZ,-0.15589188,500010
10000015,20000192,30001321,B-CZXG,-0.237111795,500010
10000015,20000192,30001322,0-O2UT,-0.421246448,500010
10000015,20000192,30001323,Q61Y-F,-0.65513872,500010
10000015,20000193,30001324,PF-QHK,-0.134401762,500010
10000015,20000193,30001325,XW-6TC,-0.12490214,500010
10000015,20000193,30001326,Q-7SUI,-0.175048131,500010
10000015,20000193,30001327,VVD-O6,-0.124543857,500010
10000015,20000193,30001328,6ZJ-SC,-0.127173874,500010
10000015,20000193,30001329,P-VYVL,-0.125218938,500010
10000015,20000193,30001330,HD-JVQ,-0.134951972,500010
10000015,20000194,30001331,H-AJ27,-0.590983029,500010
10000015,20000194,30001332,M2-2V1,-0.685704437,500010
10000015,20000194,30001333,2TH-3F,-0.934034188,500010
10000015,20000194,30001334,E1F-E5,-0.614754357,500010
10000015,20000194,30001335,4S-PVC,-0.745208939,500010
10000015,20000194,30001336,WLF-D3,-1,500010
10000015,20000195,30001337,LHJ-2G,-0.16745346,500010
10000015,20000195,30001338,SHJO-J,-0.124623292,500010
10000015,20000195,30001339,6UQ-4U,-0.174515149,500010
10000015,20000195,30001340,430-BE,-0.127688674,500010
10000015,20000195,30001341,OJ-CT4,-0.068315151,500010
10000015,20000195,30001342,AZ-UWB,-0.07725175,500010
10000015,20000195,30001343,H-S5BM,-0.066826742,500010
10000015,20000196,30001344,FHB-QA,-0.379195495,500010
10000015,20000196,30001345,Z3U-GI,-0.601801914,500010
10000015,20000196,30001346,B3QP-K,-0.77202943,500010
10000015,20000196,30001347,GVZ-1W,-0.902069693,500010
10000015,20000196,30001348,G9D-XW,-0.328826628,500010
10000015,20000196,30001349,42XJ-N,-0.412014932,500010
10000015,20000197,30001350,L-IE41,-0.662038473,500010
10000015,20000197,30001351,VG-QW1,-0.774871297,500010
10000015,20000197,30001352,2IBE-N,-0.495035381,500010
10000015,20000197,30001353,YJ3-UT,-0.678496938,500010
10000015,20000197,30001354,ZD4-G9,-0.623714733,500010
10000015,20000197,30001355,C2-DDA,-0.803730117,500010
10000016,20000198,30001356,Dantumi,0.398267938,500001
10000016,20000198,30001357,Antiainen,0.560299193,500001
10000016,20000198,30001358,Ossa,0.53013686,500001
10000016,20000198,30001359,Semiki,0.590754492,500001
10000016,20000198,30001360,Kiskoken,0.518560477,500001
10000016,20000198,30001361,Aurohunen,0.375540227,500001
10000016,20000199,30001362,Veisto,0.842494848,500001
10000016,20000199,30001363,Sobaseki,0.841025463,500001
10000016,20000199,30001364,Funtanainen,0.858976279,500001
10000016,20000199,30001365,Isikemi,0.780999432,500001
10000016,20000199,30001366,Uosusuokko,0.69432183,500001
10000016,20000199,30001367,Hageken,0.604187552,500001
10000016,20000200,30001368,Uemisaisen,0.60593052,500001
10000016,20000200,30001369,Sotrentaira,0.512569589,500001
10000016,20000200,30001370,Ouranienen,0.693806491,500001
10000016,20000200,30001371,Erenta,0.634758004,500001
10000016,20000200,30001372,Kino,0.727733926,500001
10000016,20000200,30001373,Raussinen,0.453232736,500001
10000016,20000201,30001374,Iidoken,0.843815746,500001
10000016,20000201,30001375,Tsuguwa,0.769323094,500001
10000016,20000201,30001376,Nourvukaiken,0.816556729,500001
10000016,20000201,30001377,Sarekuwa,0.936501618,500001
10000016,20000201,30001378,Ekura,0.876417384,500001
10000016,20000201,30001379,Tunttaras,0.885312215,500001
10000016,20000202,30001380,Vellaine,0.581138985,500001
10000016,20000202,30001381,Arvasaras,0.516733846,500001
10000016,20000202,30001382,Akonoinen,0.494509892,500001
10000016,20000202,30001383,Vaajaita,0.462063648,500001
10000016,20000202,30001384,Autaris,0.468632011,500001
10000016,20000202,30001385,Jan,0.416953912,500001
10000016,20000203,30001386,Saatuban,0.549477346,500001
10000016,20000203,30001387,Isikano,0.67770076,500001
10000016,20000203,30001388,Mara,0.419987822,500001
10000016,20000203,30001389,Isanamo,0.635015556,500001
10000016,20000203,30001390,Pakkonen,0.420910297,500001
10000016,20000203,30001391,Piekura,0.505969545,500001
10000016,20000204,30001392,Amsen,1,500001
10000016,20000204,30001393,Malkalen,0.948175045,500001
10000016,20000204,30001394,Korama,0.770921537,500001
10000016,20000204,30001395,Ylandoki,0.832836499,500001
10000016,20000204,30001396,Aakari,0.66223003,500001
10000016,20000204,30001397,Isseras,0.560588406,500001
10000016,20000205,30001398,Aunenen,0.447790095,500001
10000016,20000205,30001399,Elonaya,0.665782485,500001
10000016,20000205,30001400,Litiura,0.489404959,500001
10000016,20000205,30001401,Nonni,0.508041099,500001
10000016,20000205,30001402,Passari,0.440062501,500001
10000016,20000205,30001403,Piak,0.741152174,500001
10000016,20000206,30001404,Airkio,0.851632948,500001
10000016,20000206,30001405,Kakakela,0.972290903,500001
10000016,20000206,30001406,Kamokor,0.687696345,500001
10000016,20000206,30001407,Todaki,1,500001
10000016,20000206,30001408,Ruvas,0.780765406,500001
10000016,20000206,30001409,Umokka,0.561301465,500001
10000016,20000207,30001410,Kirras,0.821743297,500001
10000016,20000207,30001411,Autama,0.77510419,500001
10000016,20000207,30001412,Tsukuras,0.732158114,500001
10000016,20000207,30001413,Nani,0.842829832,500001
10000016,20000207,30001414,Ajanen,0.633785386,500001
10000016,20000207,30001415,Kuoka,0.576705183,500001
10000016,20000208,30001416,Liukikka,0.564361081,500001
10000016,20000208,30001417,Rauntaka,0.52568586,500001
10000016,20000208,30001418,Aikantoh,0.645797392,500001
10000016,20000208,30001419,Atai,0.48111387,500001
10000016,20000208,30001420,Daras,0.359979189,500001
10000016,20000208,30001421,Otalieto,0.51344082,500001
10000016,20000208,30001422,Iitanmadan,0.305869339,500001
10000016,20000208,30001423,Jotenen,0.582823853,500001
10000016,20000209,30001424,Haajinen,0.801225642,500001
10000016,20000209,30001425,Oipo,0.759068027,500001
10000016,20000209,30001426,Isinokka,0.725113184,500001
10000016,20000209,30001427,Yoma,0.647451477,500001
10000016,20000209,30001428,Ibura,0.619123662,500001
10000016,20000209,30001429,Torrinos,0.519667704,500001
10000016,20000210,30001430,Endatoh,0.573491664,500001
10000016,20000210,30001431,Aivoli,0.577975199,500001
10000016,20000210,30001432,Uesuro,0.523531751,500001
10000016,20000210,30001433,Oishami,0.450910983,500001
10000016,20000210,30001434,Elanoda,0.512768285,500001
10000016,20000210,30001435,Ohbochi,0.410927272,500001
10000016,20000210,30001436,Isie,0.357089238,500001
10000016,20000211,30001437,Tamo,0.338287344,500001
10000016,20000211,30001438,Nannaras,0.389715389,500001
10000016,20000211,30001439,Anin,0.358628244,500001
10000016,20000211,30001440,Karjataimon,0.284706607,500001
10000016,20000211,30001441,Tartoken,0.119319351,500001
10000016,20000211,30001442,Saranen,0.096294389,500001
10000016,20000212,30001443,Vuorrassi,0.528344647,500001
10000016,20000212,30001444,Oimmo,0.463882506,500001
10000016,20000212,30001445,Nalvula,0.387324193,500001
10000016,20000212,30001446,Otsasai,0.349161332,500001
10000016,20000212,30001447,Taisy,0.328331834,500001
10000016,20000212,30001448,Hakonen,0.296379021,500001
10000017,20000213,30001449,PZP1-D,-0.088263687,500005
10000017,20000213,30001450,R1KE-A,-0.071643695,500005
10000017,20000213,30001451,JGDF-B,-0.165761293,500005
10000017,20000213,30001452,1SR-HT,-0.12007523,500005
10000017,20000213,30001453,SQ-2XA,-0.07798344,500005
10000017,20000213,30001454,Z-FYJR,-0.207943403,500005
10000017,20000214,30001455,ZA6-9N,-0.154185448,500005
10000017,20000214,30001456,J1-6CJ,-0.148091819,500005
10000017,20000214,30001457,7H-Z5R,-0.130372331,500005
10000017,20000214,30001458,0RZ5-2,-0.227535636,500005
10000017,20000214,30001459,A9-NB6,-0.124111395,500005
10000017,20000214,30001460,LG1-TA,-0.294646037,500005
10000017,20000215,30001461,TNK-BQ,-0.041754223,500005
10000017,20000215,30001462,E2AX-5,-0.033621899,500005
10000017,20000215,30001463,HPE-KP,-0.033943225,500005
10000017,20000215,30001464,THS-MN,-0.036916017,500005
10000017,20000215,30001465,UBES-K,-0.061668002,500005
10000017,20000215,30001466,I-R8B0,-0.043372298,500005
10000017,20000216,30001467,QIW-TQ,-0.078538816,500005
10000017,20000216,30001468,WLL-QX,-0.094657411,500005
10000017,20000216,30001469,BJC4-8,-0.045118827,500005
10000017,20000216,30001470,PQA-9K,-0.052897051,500005
10000017,20000216,30001471,S5-U0R,-0.038069651,500005
10000017,20000216,30001472,CW-R71,-0.024941089,500005
10000017,20000217,30001473,QO-3LC,-0.121968402,500005
10000017,20000217,30001474,3E-ER7,-0.07456628,500005
10000017,20000217,30001475,REZ-YZ,-0.072164999,500005
10000017,20000217,30001476,OU-AIT,-0.114693531,500005
10000017,20000217,30001477,VYX2-I,-0.121282832,500005
10000017,20000217,30001478,5-P3CQ,-0.095863344,500005
10000017,20000218,30001479,M-FDTD,-0.189015721,500005
10000017,20000218,30001480,54-VNO,-0.079888348,500005
10000017,20000218,30001481,IAMZ-5,-0.069468669,500005
10000017,20000218,30001482,HD3-JK,-0.068258718,500005
10000017,20000218,30001483,PBXG-A,-0.054042581,500005
10000017,20000218,30001484,9-ERCP,-0.102718286,500005
10000017,20000218,30001485,KN7M-N,-0.04037068,500005
10000017,20000219,30001486,Z-D1DW,-0.34902627,500005
10000017,20000219,30001487,FO-3PJ,-0.435180067,500005
10000017,20000219,30001488,6-QXE6,-0.472905174,500005
10000017,20000219,30001489,N-FKXV,-0.649492388,500005
10000017,20000219,30001490,X7-8IG,-0.363307885,500005
10000017,20000219,30001491,R-G1SF,-0.459046622,500005
10000017,20000220,30001492,6-NCE7,-0.034132353,500005
10000017,20000220,30001493,WDJQ-G,-0.030729413,500005
10000017,20000220,30001494,JS3-RS,-0.015882949,500005
10000017,20000220,30001495,JX-T1W,-0.024714023,500005
10000017,20000220,30001496,CZ-CED,-0.032934808,500005
10000017,20000220,30001497,BKK4-H,-0.049953804,500005
10000017,20000220,30001498,Y-4V7U,-0.059141889,500005
10000017,20000220,30001499,L-TPN0,-0.023352548,500005
10000017,20000221,30001500,3-XORH,-0.015112204,500005
10000017,20000221,30001501,G1VU-H,-0.01479868,500005
10000017,20000221,30001502,W6H6-K,-0.038404367,500005
10000017,20000221,30001503,6-23NU,-0.008158373,500005
10000017,20000221,30001504,DVAR-P,-0.02176373,500005
10000017,20000221,30001505,J-JS0D,-0.009097429,500005
10000017,20000222,30001506,VR3-PS,-0.113017033,500005
10000017,20000222,30001507,LH-J8H,-0.217056812,500005
10000017,20000222,30001508,I9D-0D,-0.251666368,500005
10000017,20000222,30001509,HGB-C6,-0.212647475,500005
10000017,20000222,30001510,2L5-FI,-0.243961871,500005
10000017,20000222,30001511,RS08-B,-0.237915399,500005
10000017,20000223,30001512,4U-14I,-0.319995435,500005
10000017,20000223,30001513,H-EDXD,-0.32113889,500005
10000017,20000223,30001514,8-ULAA,-0.286628118,500005
10000017,20000223,30001515,KF1-DU,-0.419956097,500005
10000017,20000223,30001516,W-WQM5,-0.372308342,500005
10000017,20000223,30001517,G5J-LH,-0.535095725,500005
10000017,20000224,30001518,H7OL-I,-0.284269603,500005
10000017,20000224,30001519,TO21-U,-0.279696628,500005
10000017,20000224,30001520,RN-5K9,-0.296481101,500005
10000017,20000224,30001521,0M-M64,-0.293175391,500005
10000017,20000224,30001522,W5-SGC,-0.2661356,500005
10000017,20000224,30001523,8RV-1L,-0.374929912,500005
10000017,20000224,30001524,1C-TD6,-0.375090046,500005
10000017,20000224,30001525,YBYX-1,-0.233587819,500005
10000018,20000225,30001526,L-WG68,-0.310246312,None
10000018,20000225,30001527,E4-E8W,-0.370145208,None
10000018,20000225,30001528,HIK-MC,-0.353683806,None
10000018,20000225,30001529,B9EA-G,-0.194869134,None
10000018,20000225,30001530,E-BFLT,-0.426778184,None
10000018,20000225,30001531,GZM-KB,-0.185918976,None
10000018,20000225,30001532,5LAJ-8,-0.196860708,None
10000018,20000226,30001533,C6C-K9,-0.603736958,None
10000018,20000226,30001534,AL-JSG,-0.430124826,None
10000018,20000226,30001535,ETO-OT,-0.796308224,None
10000018,20000226,30001536,KPI-OW,-0.309014435,None
10000018,20000226,30001537,A-J6SN,-0.802711278,None
10000018,20000226,30001538,OTJ-4W,-0.199170457,None
10000018,20000226,30001539,AG-SYG,-0.911313862,None
10000018,20000226,30001540,1I5-0V,-0.533442186,None
10000018,20000227,30001541,VX1-HV,-0.302375747,None
10000018,20000227,30001542,JNG7-K,-0.302369984,None
10000018,20000227,30001543,K-XJJT,-0.171639472,None
10000018,20000227,30001544,FO1U-K,-0.428494056,None
10000018,20000227,30001545,6U-1RX,-0.395916971,None
10000018,20000227,30001546,Y4OK-W,-0.489253253,None
10000018,20000227,30001547,P-NI4K,-0.153140108,None
10000018,20000228,30001548,T6T-BQ,-0.672659744,None
10000018,20000228,30001549,N-PS2Y,-0.672349717,None
10000018,20000228,30001550,K-BBYU,-0.610333659,None
10000018,20000228,30001551,0J-MQW,-0.91311829,None
10000018,20000228,30001552,XT-1E0,-0.326344304,None
10000018,20000228,30001553,3ET-G8,-0.387443894,None
10000018,20000229,30001554,MOSA-I,-0.801512565,None
10000018,20000229,30001555,B6-XE8,-0.72492916,None
10000018,20000229,30001556,JLH-FN,-0.701395558,None
10000018,20000229,30001557,DFTK-D,-0.865900827,None
10000018,20000229,30001558,4HF-4R,-0.708789859,None
10000018,20000229,30001559,Y8K-5B,-0.679106902,None
10000018,20000229,30001560,L7-BLT,-0.924969314,None
10000018,20000230,30001561,8P-LKL,-0.406765886,None
10000018,20000230,30001562,Q-UVY6,-0.378362893,None
10000018,20000230,30001563,RXA-W1,-0.337687586,None
10000018,20000230,30001564,QFU-4S,-0.367722667,None
10000018,20000230,30001565,QQGH-G,-0.336363565,None
10000018,20000230,30001566,VK6-EZ,-0.297843691,None
10000018,20000230,30001567,JVA-FE,-0.423239918,None
10000018,20000231,30001568,P65-TA,-0.627421125,None
10000018,20000231,30001569,G-VFVB,-0.285143013,None
10000018,20000231,30001570,Y4B-BQ,-0.355323576,None
10000018,20000231,30001571,EU-WFW,-0.146439881,None
10000018,20000231,30001572,K-YL9T,-0.111179288,None
10000018,20000231,30001573,GTB-O4,-0.130074522,None
10000018,20000232,30001574,6W-6O9,-0.122233254,None
10000018,20000232,30001575,H4X-0I,-0.180641592,None
10000018,20000232,30001576,C-BHDN,-0.381414043,None
10000018,20000232,30001577,R-RE2B,-0.18351884,None
10000018,20000232,30001578,4DH-ST,-0.916722323,None
10000018,20000232,30001579,OSW-0P,-1,None
10000018,20000233,30001580,GF-GR7,-0.104726179,None
10000018,20000233,30001581,DVN6-0,-0.109999248,None
10000018,20000233,30001582,Z19-B8,-0.072118831,None
10000018,20000233,30001583,HPMN-V,-0.092647534,None
10000018,20000233,30001584,XR-ZL7,-0.084715012,None
10000018,20000233,30001585,U1-VHY,-0.112325043,None
10000018,20000234,30001586,OTJ9-E,-0.552878539,None
10000018,20000234,30001587,LH-LY1,-0.718186128,None
10000018,20000234,30001588,7-QOYS,-0.900560651,None
10000018,20000234,30001589,KS8G-M,-0.532864685,None
10000018,20000234,30001590,ZWM-BB,-1,None
10000018,20000234,30001591,S-CUEA,-0.5971178,None
10000018,20000235,30001592,L-EUY2,-0.51561635,None
10000018,20000235,30001593,JL-ZUQ,-0.456147099,None
10000018,20000235,30001594,X-KHRZ,-0.615507906,None
10000018,20000235,30001595,WIW-X8,-0.956281141,None
10000018,20000235,30001596,QRH-BF,-0.94146969,None
10000018,20000235,30001597,M-NP5O,-1,None
10000019,20000236,30001598,2-NF2Z,-0.034044456,500005
10000019,20000236,30001599,0Z-VHC,-0.023702894,500005
10000019,20000236,30001600,9-BUSQ,-0.016287689,500005
10000019,20000236,30001601,LQB-TC,-0.025034847,500005
10000019,20000236,30001602,II-1B3,-0.023502295,500005
10000019,20000236,30001603,6-HFD6,-0.023295171,500005
